role_id,role_label,model_id,scheme_id,fe_label,scenario_id,scenario_label,Province,outcome_actual_mean,actual_pred_mean,counterfactual_pred_mean,actual_minus_counterfactual_mean,relative_change_pct_mean
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,福建,-0.2384496538539977,-0.4205065228744868,-0.581896704180263,0.16139018130577615,27.73519426151963
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,西藏,-0.28269710808850346,-0.7098580903754054,-0.7818689191441531,0.07201082876874776,9.210089697333412
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,贵州,-0.4790829693250563,-0.31875946133486,-0.5240391656108865,0.2052797042760265,39.172588185603736
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,辽宁,0.30657071919877493,-0.14333529531770625,-0.41752266653077214,0.2741873712130659,65.67005654838091
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,重庆,-0.5024751960020795,-0.2499583714987217,-0.45162343464929294,0.20166506315057126,44.65336554272782
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,陕西,-0.12321507153616608,-0.4182559912407068,-0.6542844117401362,0.2360284204994294,36.07428455641908
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,青海,-1.0114130680054685,-0.9250259110022379,-1.0484325200321154,0.12340660902987755,11.770581956585758
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,黑龙江,-0.3066492167111761,-0.5541509686873612,-0.6998942576379982,0.14574328895063693,20.823615476213668
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,上海,0.46388439364467193,0.09564834353131363,-0.316344705451056,0.4119930489823696,130.23548106959296
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,云南,-0.33438085827052333,-0.3348385122670641,-0.24751108466089056,-0.08732742760617357,-35.28222896595477
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,内蒙古,-0.33813603416549953,-0.31679833326866236,-0.33044267671302313,0.013644343444360774,4.129110555598835
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,北京,1.2527695248922102,0.4701601125555829,-0.061192508636512266,0.5313526211920951,868.3295276360811
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,吉林,-0.03094609424209656,-0.33639749895963883,-0.48985512907971174,0.1534576301200729,31.32714572334334
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,四川,-0.3740306703067737,-0.14729520423789078,-0.16583258704245307,0.018537382804562297,11.178371594611097
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,天津,-0.2640461360334078,-0.2776441030953892,-0.4257390746775372,0.14809497158214796,34.78538391016091
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,宁夏,-0.954259210267664,-0.4132742840437218,-0.3617084968137887,-0.0515657872299331,-14.256172493641946
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,安徽,0.09051629723649503,-0.18151175390044133,-0.07186083874329041,-0.10965091515715092,-152.5878588042349
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,山东,-0.25448549577631807,0.30940975779268254,0.36247969500897803,-0.05306993721629549,-14.640802766891822
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,山西,-0.4659455597441945,-0.29261950170560114,-0.3055578201269845,0.012938318421383377,4.234327374114149
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,广东,0.3157232848392835,0.2738034569430221,0.3461997041805569,-0.0723962472375348,-20.911701068287822
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,广西,-0.11116461110844143,-0.3004377872293043,-0.2586303332894465,-0.0418074539398578,-16.164946086609618
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,新疆,-1.1031489565389994,-0.41892988582655455,-0.42276830295242873,0.003838417125874183,0.9079245295989217
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,江苏,0.22609849553332603,0.45184060406150217,0.3801275952807268,0.07171300878077536,18.86550981067681
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,江西,-0.3426496231050803,-0.40279163490090675,-0.39798276250461995,-0.004808872396286801,-1.2083117283832054
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,河北,0.13176372162980668,0.11514786887174694,-0.17776739918977066,0.2929152680615176,164.77445774454065
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,河南,0.4499227113913342,0.33437025543302845,0.1473488844509061,0.18702137098212235,126.92418519424514
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,浙江,-0.3536306549835506,-0.03332243281966785,0.03824122328490187,-0.07156365610456972,
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,海南,-0.7965628634561308,-0.8451620776382702,-0.10171306028211274,-0.7434490173561574,-730.9277838009366
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,湖北,-0.3690363559925742,-0.029576384109294473,-0.11847989513480686,0.08890351102551239,75.03679077733624
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,湖南,-0.16591427751719653,0.060317850819035124,0.15225285528090787,-0.09193500446187275,-60.383106965220364
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,甘肃,-0.44638286543683464,-0.45170164577585165,-0.44714643219131917,-0.00455521358453248,-1.0187297172894483
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,福建,-0.2384496538539977,-0.4205065228744868,-0.36345188363882924,-0.05705463923565757,-15.697989693830868
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,西藏,-0.28269710808850346,-0.7098580903754054,-0.6847031726729318,-0.025154917702473578,-3.6738427257864554
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,贵州,-0.4790829693250563,-0.31875946133486,-0.23148397435497728,-0.08727548697988272,-37.702604347913535
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,辽宁,0.30657071919877493,-0.14333529531770625,-0.27518356853014203,0.13184827321243578,47.91284374887881
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,重庆,-0.5024751960020795,-0.2499583714987217,-0.16732632231013153,-0.08263204918859016,-49.383771810531705
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,陕西,-0.12321507153616608,-0.4182559912407068,-0.47290819833348413,0.05465220709277735,11.556620774469604
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,青海,-1.0114130680054685,-0.9250259110022379,-0.9110386376038091,-0.013987273398428757,-1.5353106686251783
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,r1xday_to_baseline,仅 R1xday 恢复基准,黑龙江,-0.3066492167111761,-0.5541509686873612,-0.5481372725409285,-0.006013696146432768,-1.0971149833609857
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,上海,0.46388439364467193,0.09564834353131363,-0.12474312583966982,0.22039146937098344,176.6762439913914
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,云南,-0.33438085827052333,-0.3348385122670641,-0.5214231492822635,0.1865846370151994,35.783727145991165
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,内蒙古,-0.33813603416549953,-0.31679833326866236,-0.38224510882138063,0.06544677555271827,17.12167769903392
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,北京,1.2527695248922102,0.4701601125555829,0.35298172730950306,0.11717838524607982,33.19672838003168
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,吉林,-0.03094609424209656,-0.33639749895963883,-0.5037851578585939,0.16738765889895507,33.226000466242134
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,四川,-0.3740306703067737,-0.14729520423789078,-0.3537269934616708,0.20643178922378003,58.35907155503771
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,天津,-0.2640461360334078,-0.2776441030953892,-0.4128165094971037,0.13517240640171446,32.7439439295639
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,宁夏,-0.954259210267664,-0.4132742840437218,-0.5712331441441745,0.15795886010045268,27.652257527372253
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,安徽,0.09051629723649503,-0.18151175390044133,-0.3952083443353813,0.21369659043494,54.07188221046087
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,山东,-0.25448549577631807,0.30940975779268254,0.14265768633853937,0.16675207145414317,116.88965083761815
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,山西,-0.4659455597441945,-0.29261950170560114,-0.45082819517941874,0.1582086934738176,35.0929012793564
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,广东,0.3157232848392835,0.2738034569430221,0.05076491440119746,0.22303854254182465,439.3556951148204
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,广西,-0.11116461110844143,-0.3004377872293043,-0.5439017165259696,0.24346392929666533,44.76248592332594
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,新疆,-1.1031489565389994,-0.41892988582655455,-0.8390257699402768,0.42009588411372223,50.06948524878149
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,江苏,0.22609849553332603,0.45184060406150217,0.24519363365084812,0.20664697041065405,84.27909294941813
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,江西,-0.3426496231050803,-0.40279163490090675,-0.6231291802590329,0.2203375453581261,35.359850306887004
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,河北,0.13176372162980668,0.11514786887174694,-0.016885781409996636,0.13203365028174358,
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,河南,0.4499227113913342,0.33437025543302845,0.14450248960922085,0.1898677658238076,131.39411392652707
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,浙江,-0.3536306549835506,-0.03332243281966785,-0.2574541426987246,0.22413170987905673,87.05694440556658
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,海南,-0.7965628634561308,-0.8451620776382702,-1.0485714045551624,0.20340932691689217,19.39871009577883
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,湖北,-0.3690363559925742,-0.029576384109294473,-0.246052088171731,0.21647570406243652,87.97962483104318
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,湖南,-0.16591427751719653,0.060317850819035124,-0.18061239868666817,0.2409302495057033,133.3962957458288
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,甘肃,-0.44638286543683464,-0.45170164577585165,-0.6672928662921915,0.2155912205163399,32.30833587571093
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,福建,-0.2384496538539977,-0.4205065228744868,-0.6389513434159206,0.21844482054143383,34.18802116818445
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,西藏,-0.28269710808850346,-0.7098580903754054,-0.8070238368466266,0.09716574647122123,12.040009481118634
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,贵州,-0.4790829693250563,-0.31875946133486,-0.6113146525907693,0.29255519125590934,47.85672812127959
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,辽宁,0.30657071919877493,-0.14333529531770625,-0.28567439331833633,0.14233909800063008,49.82564112493519
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,重庆,-0.5024751960020795,-0.2499583714987217,-0.534255483837883,0.28429711233916133,53.21370036239624
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,陕西,-0.12321507153616608,-0.4182559912407068,-0.5996322046473588,0.181376213406652,30.2479106360404
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,青海,-1.0114130680054685,-0.9250259110022379,-1.0624197934305442,0.1373938824283063,12.93216516464388
robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,Province: No / Year: Yes,temperature_to_baseline,仅温度变量恢复基准,黑龙江,-0.3066492167111761,-0.5541509686873612,-0.7059079537844308,0.15175698509706959,21.498126531014115
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,上海,0.46388439364467193,0.10024173579365692,-0.4819190911540733,0.5821608269477302,120.80053221249308
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,云南,-0.33438085827052333,-0.3252905275175378,-0.45841175817956237,0.13312123066202458,29.039663203813433
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,内蒙古,-0.33813603416549953,-0.323493975140024,-0.43873019728102064,0.11523622214099666,26.26585150854893
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,北京,1.2527695248922102,0.4775004641334816,-0.11902537114523215,0.5965258352787137,501.1753624786819
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,吉林,-0.03094609424209656,-0.3370119622974665,-0.633975980834619,0.29696401853715254,46.84152515466032
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,四川,-0.3740306703067737,-0.1416525137574494,-0.351477302807252,0.2098247890498026,59.69796267751298
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,天津,-0.2640461360334078,-0.26468438909114606,-0.4657274562830206,0.20104306719187454,43.16753596543415
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,宁夏,-0.954259210267664,-0.4002089099392295,-0.5281586319415187,0.1279497220022892,24.225623565394397
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,安徽,0.09051629723649503,-0.1876390691140663,-0.38933495789977113,0.20169588878570482,51.805234719670004
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,山东,-0.25448549577631807,0.30987032133643533,0.26082138856717185,0.049048932769263476,18.80556385299338
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,山西,-0.4659455597441945,-0.2812163495991376,-0.4637251843477273,0.1825088347485897,39.357110829618925
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,广东,0.3157232848392835,0.2770785092767816,0.03018810488399548,0.24689040439278614,
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,广西,-0.11116461110844143,-0.29674896297296155,-0.5402264268520952,0.24347746387913366,45.069521181679185
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,新疆,-1.1031489565389994,-0.4128057141499194,-0.8654697581136679,0.4526640439637485,52.30269916656026
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,江苏,0.22609849553332603,0.4407072213702843,0.2098618122124556,0.2308454091578287,109.99876858212306
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,江西,-0.3426496231050803,-0.4161139180701954,-0.6524909305399693,0.23637701246977394,36.22686560166591
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,河北,0.13176372162980668,0.09130398415070823,-0.2023768327305564,0.29368081688126463,145.11582818981555
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,河南,0.4499227113913342,0.3213271099852385,0.026042068072573255,0.29528504191266525,
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,浙江,-0.3536306549835506,-0.039474601465187054,-0.24995881218130095,0.2104842107161139,84.2075575889058
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,海南,-0.7965628634561308,-0.8308787332611547,-0.28135271002533696,-0.5495260232358177,-195.31570290768857
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,湖北,-0.3690363559925742,-0.023412048085215187,-0.3285183967824198,0.3051063486972046,92.87344382703743
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,湖南,-0.16591427751719653,0.05480120801755667,-0.14854978040005745,0.20335098841761412,136.8908037897951
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,甘肃,-0.44638286543683464,-0.4512911119694223,-0.7137492556215753,0.26245814365215303,36.77175725018289
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,福建,-0.2384496538539977,-0.42227336537245713,-0.4563604313578953,0.03408706598543815,7.469329863680879
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,西藏,-0.28269710808850346,-0.7191334737065525,-0.8473742630462586,0.12824078933970617,15.133901858039492
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,贵州,-0.4790829693250563,-0.3075935021237458,-0.6558821410746055,0.3482886389508597,53.102320849934905
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,辽宁,0.30657071919877493,-0.14798906947116416,-0.31840549678480573,0.17041642731364157,53.52182328335162
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,重庆,-0.5024751960020795,-0.26215819911742316,-0.5304024315261816,0.26824423240875844,50.57371845692933
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,陕西,-0.12321507153616608,-0.4245360099278917,-0.6364415476120506,0.21190553768415893,33.29536521919969
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,青海,-1.0114130680054685,-0.9106133713005099,-1.0438642019069992,0.13325083060648935,12.765149946042602
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,all_climate_to_baseline,所有气候变量恢复基准,黑龙江,-0.3066492167111761,-0.5580641787161172,-0.6088799419074387,0.05081576319132142,8.345777171133415
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,上海,0.46388439364467193,0.10024173579365692,-0.5301033866275321,0.630345122421189,118.90984632854082
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,云南,-0.33438085827052333,-0.3252905275175378,-0.42964257950522855,0.10435205198769076,24.288107595821014
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,内蒙古,-0.33813603416549953,-0.323493975140024,-0.4036796572893228,0.08018568214929883,19.8636915934133
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,北京,1.2527695248922102,0.4775004641334816,-0.16506149543223317,0.6425619595657147,389.2864037630883
robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,Province: No / Year: Yes,r1xday_plus_temperature_to_baseline,R1xday + 温度变量共同恢复基准,吉林,-0.03094609424209656,-0.3370119622974665,-0.6588023136603911,0.3217903513629246,48.844751253986296
