Province,Year,scenario,statistic,rx1day,additive_bias,overlap_n,rx1day_aligned
云南,2029,ssp119,p90,53.39,-27.32763215888889,9,26.06236784111111
云南,2030,ssp119,p90,53.2,-27.32763215888889,9,25.872367841111114
云南,2031,ssp119,p90,55.61,-27.32763215888889,9,28.28236784111111
云南,2032,ssp119,p90,53.38,-27.32763215888889,9,26.052367841111113
云南,2033,ssp119,p90,53.69,-27.32763215888889,9,26.36236784111111
云南,2034,ssp119,p90,54.0,-27.32763215888889,9,26.67236784111111
云南,2035,ssp119,p90,52.1,-27.32763215888889,9,24.772367841111112
云南,2036,ssp119,p90,55.01,-27.32763215888889,9,27.68236784111111
云南,2037,ssp119,p90,52.76,-27.32763215888889,9,25.43236784111111
云南,2038,ssp119,p90,53.71,-27.32763215888889,9,26.38236784111111
云南,2039,ssp119,p90,53.69,-27.32763215888889,9,26.36236784111111
云南,2040,ssp119,p90,53.41,-27.32763215888889,9,26.082367841111108
云南,2041,ssp119,p90,54.01,-27.32763215888889,9,26.68236784111111
云南,2042,ssp119,p90,54.3,-27.32763215888889,9,26.972367841111108
云南,2043,ssp119,p90,54.95,-27.32763215888889,9,27.622367841111114
云南,2044,ssp119,p90,53.94,-27.32763215888889,9,26.61236784111111
云南,2045,ssp119,p90,54.52,-27.32763215888889,9,27.192367841111114
云南,2046,ssp119,p90,54.44,-27.32763215888889,9,27.11236784111111
云南,2047,ssp119,p90,54.32,-27.32763215888889,9,26.99236784111111
云南,2048,ssp119,p90,53.24,-27.32763215888889,9,25.912367841111113
云南,2049,ssp119,p90,53.42,-27.32763215888889,9,26.092367841111113
云南,2050,ssp119,p90,54.22,-27.32763215888889,9,26.89236784111111
浙江,2024,ssp119,p90,97.8,-41.608530735555554,9,56.19146926444444
浙江,2025,ssp119,p90,102.43,-41.608530735555554,9,60.82146926444445
浙江,2026,ssp119,p90,101.43,-41.608530735555554,9,59.82146926444445
浙江,2027,ssp119,p90,99.15,-41.608530735555554,9,57.54146926444445
浙江,2028,ssp119,p90,100.12,-41.608530735555554,9,58.51146926444445
浙江,2029,ssp119,p90,104.04,-41.608530735555554,9,62.43146926444445
浙江,2030,ssp119,p90,100.14,-41.608530735555554,9,58.531469264444446
浙江,2031,ssp119,p90,100.67,-41.608530735555554,9,59.06146926444445
浙江,2032,ssp119,p90,94.4,-41.608530735555554,9,52.79146926444445
浙江,2033,ssp119,p90,99.25,-41.608530735555554,9,57.641469264444446
浙江,2034,ssp119,p90,94.65,-41.608530735555554,9,53.04146926444445
浙江,2035,ssp119,p90,98.3,-41.608530735555554,9,56.69146926444444
浙江,2036,ssp119,p90,100.63,-41.608530735555554,9,59.02146926444444
浙江,2037,ssp119,p90,98.6,-41.608530735555554,9,56.99146926444444
浙江,2038,ssp119,p90,96.59,-41.608530735555554,9,54.98146926444445
浙江,2039,ssp119,p90,95.84,-41.608530735555554,9,54.23146926444445
浙江,2040,ssp119,p90,101.33,-41.608530735555554,9,59.721469264444444
浙江,2041,ssp119,p90,98.11,-41.608530735555554,9,56.501469264444445
浙江,2042,ssp119,p90,96.96,-41.608530735555554,9,55.35146926444444
浙江,2043,ssp119,p90,94.66,-41.608530735555554,9,53.05146926444444
浙江,2044,ssp119,p90,96.93,-41.608530735555554,9,55.32146926444445
浙江,2045,ssp119,p90,96.21,-41.608530735555554,9,54.60146926444444
浙江,2046,ssp119,p90,93.59,-41.608530735555554,9,51.98146926444445
浙江,2047,ssp119,p90,94.31,-41.608530735555554,9,52.70146926444445
浙江,2048,ssp119,p90,91.97,-41.608530735555554,9,50.361469264444445
浙江,2049,ssp119,p90,98.07,-41.608530735555554,9,56.46146926444444
浙江,2050,ssp119,p90,95.54,-41.608530735555554,9,53.93146926444445
安徽,2024,ssp126,median,61.95,-10.483247335555554,9,51.46675266444445
安徽,2025,ssp126,median,60.67,-10.483247335555554,9,50.18675266444445
安徽,2026,ssp126,median,63.12,-10.483247335555554,9,52.636752664444444
安徽,2027,ssp126,median,65.44,-10.483247335555554,9,54.956752664444444
安徽,2028,ssp126,median,62.27,-10.483247335555554,9,51.78675266444445
安徽,2029,ssp126,median,60.99,-10.483247335555554,9,50.50675266444445
安徽,2030,ssp126,median,66.04,-10.483247335555554,9,55.55675266444445
安徽,2031,ssp126,median,64.88,-10.483247335555554,9,54.39675266444444
安徽,2032,ssp126,median,60.88,-10.483247335555554,9,50.39675266444445
安徽,2033,ssp126,median,60.37,-10.483247335555554,9,49.886752664444444
安徽,2034,ssp126,median,59.24,-10.483247335555554,9,48.75675266444445
安徽,2035,ssp126,median,62.22,-10.483247335555554,9,51.736752664444445
安徽,2036,ssp126,median,59.89,-10.483247335555554,9,49.40675266444445
安徽,2037,ssp126,median,62.22,-10.483247335555554,9,51.736752664444445
安徽,2038,ssp126,median,64.11,-10.483247335555554,9,53.626752664444446
安徽,2039,ssp126,median,63.07,-10.483247335555554,9,52.58675266444445
安徽,2040,ssp126,median,69.7,-10.483247335555554,9,59.21675266444445
安徽,2041,ssp126,median,64.9,-10.483247335555554,9,54.41675266444445
安徽,2042,ssp126,median,66.16,-10.483247335555554,9,55.67675266444444
安徽,2043,ssp126,median,64.05,-10.483247335555554,9,53.566752664444444
安徽,2044,ssp126,median,64.83,-10.483247335555554,9,54.346752664444445
安徽,2045,ssp126,median,63.7,-10.483247335555554,9,53.21675266444445
安徽,2046,ssp126,median,61.05,-10.483247335555554,9,50.566752664444444
安徽,2047,ssp126,median,63.7,-10.483247335555554,9,53.21675266444445
安徽,2048,ssp126,median,64.56,-10.483247335555554,9,54.07675266444445
安徽,2049,ssp126,median,67.62,-10.483247335555554,9,57.13675266444445
安徽,2050,ssp126,median,63.6,-10.483247335555554,9,53.11675266444445
北京,2024,ssp126,median,47.57,23.599855682222223,9,71.16985568222222
北京,2025,ssp126,median,50.22,23.599855682222223,9,73.81985568222223
北京,2026,ssp126,median,51.92,23.599855682222223,9,75.51985568222223
北京,2027,ssp126,median,54.04,23.599855682222223,9,77.63985568222222
北京,2028,ssp126,median,50.37,23.599855682222223,9,73.96985568222222
北京,2029,ssp126,median,60.45,23.599855682222223,9,84.04985568222223
北京,2030,ssp126,median,59.97,23.599855682222223,9,83.56985568222223
北京,2031,ssp126,median,54.41,23.599855682222223,9,78.00985568222222
北京,2032,ssp126,median,48.5,23.599855682222223,9,72.09985568222223
北京,2033,ssp126,median,46.42,23.599855682222223,9,70.01985568222223
北京,2034,ssp126,median,53.71,23.599855682222223,9,77.30985568222222
北京,2035,ssp126,median,46.62,23.599855682222223,9,70.21985568222222
北京,2036,ssp126,median,52.26,23.599855682222223,9,75.85985568222222
北京,2037,ssp126,median,47.43,23.599855682222223,9,71.02985568222222
北京,2038,ssp126,median,47.17,23.599855682222223,9,70.76985568222223
北京,2039,ssp126,median,53.08,23.599855682222223,9,76.67985568222223
北京,2040,ssp126,median,50.86,23.599855682222223,9,74.45985568222223
北京,2041,ssp126,median,55.9,23.599855682222223,9,79.49985568222222
北京,2042,ssp126,median,50.9,23.599855682222223,9,74.49985568222222
北京,2043,ssp126,median,48.94,23.599855682222223,9,72.53985568222222
北京,2044,ssp126,median,57.8,23.599855682222223,9,81.39985568222222
北京,2045,ssp126,median,53.23,23.599855682222223,9,76.82985568222222
北京,2046,ssp126,median,54.23,23.599855682222223,9,77.82985568222222
北京,2047,ssp126,median,51.5,23.599855682222223,9,75.09985568222223
北京,2048,ssp126,median,50.58,23.599855682222223,9,74.17985568222223
北京,2049,ssp126,median,57.54,23.599855682222223,9,81.13985568222222
北京,2050,ssp126,median,51.08,23.599855682222223,9,74.67985568222223
重庆,2024,ssp126,median,51.37,-1.7234683088888885,9,49.64653169111111
重庆,2025,ssp126,median,49.4,-1.7234683088888885,9,47.67653169111111
重庆,2026,ssp126,median,47.98,-1.7234683088888885,9,46.25653169111111
重庆,2027,ssp126,median,48.66,-1.7234683088888885,9,46.93653169111111
重庆,2028,ssp126,median,50.96,-1.7234683088888885,9,49.23653169111111
重庆,2029,ssp126,median,52.19,-1.7234683088888885,9,50.46653169111111
重庆,2030,ssp126,median,50.18,-1.7234683088888885,9,48.45653169111111
重庆,2031,ssp126,median,48.91,-1.7234683088888885,9,47.18653169111111
重庆,2032,ssp126,median,50.51,-1.7234683088888885,9,48.78653169111111
重庆,2033,ssp126,median,48.83,-1.7234683088888885,9,47.10653169111111
重庆,2034,ssp126,median,50.27,-1.7234683088888885,9,48.54653169111111
重庆,2035,ssp126,median,49.46,-1.7234683088888885,9,47.73653169111111
重庆,2036,ssp126,median,47.13,-1.7234683088888885,9,45.40653169111111
重庆,2037,ssp126,median,48.92,-1.7234683088888885,9,47.19653169111111
重庆,2038,ssp126,median,48.9,-1.7234683088888885,9,47.17653169111111
重庆,2039,ssp126,median,48.89,-1.7234683088888885,9,47.16653169111111
重庆,2040,ssp126,median,51.33,-1.7234683088888885,9,49.60653169111111
重庆,2041,ssp126,median,50.49,-1.7234683088888885,9,48.76653169111111
重庆,2042,ssp126,median,53.19,-1.7234683088888885,9,51.46653169111111
重庆,2043,ssp126,median,51.15,-1.7234683088888885,9,49.42653169111111
重庆,2044,ssp126,median,48.04,-1.7234683088888885,9,46.31653169111111
重庆,2045,ssp126,median,49.8,-1.7234683088888885,9,48.07653169111111
重庆,2046,ssp126,median,50.04,-1.7234683088888885,9,48.31653169111111
重庆,2047,ssp126,median,49.82,-1.7234683088888885,9,48.09653169111111
重庆,2048,ssp126,median,50.94,-1.7234683088888885,9,49.21653169111111
重庆,2049,ssp126,median,50.26,-1.7234683088888885,9,48.53653169111111
重庆,2050,ssp126,median,51.63,-1.7234683088888885,9,49.90653169111111
福建,2024,ssp126,median,66.94,-9.70614483111111,9,57.23385516888889
福建,2025,ssp126,median,69.71,-9.70614483111111,9,60.00385516888888
福建,2026,ssp126,median,61.36,-9.70614483111111,9,51.65385516888889
福建,2027,ssp126,median,62.28,-9.70614483111111,9,52.57385516888889
福建,2028,ssp126,median,60.97,-9.70614483111111,9,51.26385516888889
福建,2029,ssp126,median,69.68,-9.70614483111111,9,59.973855168888896
福建,2030,ssp126,median,73.37,-9.70614483111111,9,63.663855168888894
福建,2031,ssp126,median,65.04,-9.70614483111111,9,55.333855168888896
福建,2032,ssp126,median,60.25,-9.70614483111111,9,50.54385516888889
福建,2033,ssp126,median,67.94,-9.70614483111111,9,58.23385516888889
福建,2034,ssp126,median,64.66,-9.70614483111111,9,54.953855168888886
福建,2035,ssp126,median,67.26,-9.70614483111111,9,57.553855168888894
福建,2036,ssp126,median,67.66,-9.70614483111111,9,57.953855168888886
福建,2037,ssp126,median,69.16,-9.70614483111111,9,59.453855168888886
福建,2038,ssp126,median,68.64,-9.70614483111111,9,58.93385516888889
福建,2039,ssp126,median,68.37,-9.70614483111111,9,58.663855168888894
福建,2040,ssp126,median,62.32,-9.70614483111111,9,52.61385516888889
福建,2041,ssp126,median,67.76,-9.70614483111111,9,58.053855168888894
福建,2042,ssp126,median,66.59,-9.70614483111111,9,56.88385516888889
