province,province_code,year,time_key,scenario,statistic,tas,source_file,data_stage,Province
Anhui Sheng,CHN.147295898,2005,2005-07,historical,p90,16.99,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2006,2006-07,historical,p90,16.99,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2007,2007-07,historical,p90,16.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2008,2008-07,historical,p90,16.67,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2009,2009-07,historical,p90,16.72,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2010,2010-07,historical,p90,16.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2011,2011-07,historical,p90,17.11,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2012,2012-07,historical,p90,17.17,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2013,2013-07,historical,p90,17.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Anhui Sheng,CHN.147295898,2014,2014-07,historical,p90,17.24,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,安徽
Beijing Shi,CHN.147295899,1950,1950-07,historical,median,10.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1951,1951-07,historical,median,10.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1952,1952-07,historical,median,10.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1953,1953-07,historical,median,10.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1954,1954-07,historical,median,10.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1955,1955-07,historical,median,10.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1956,1956-07,historical,median,10.66,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1957,1957-07,historical,median,10.65,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1958,1958-07,historical,median,10.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1959,1959-07,historical,median,10.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1960,1960-07,historical,median,10.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1961,1961-07,historical,median,10.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1962,1962-07,historical,median,10.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1963,1963-07,historical,median,10.6,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1964,1964-07,historical,median,10.31,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1965,1965-07,historical,median,10.18,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1966,1966-07,historical,median,10.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1967,1967-07,historical,median,10.31,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1968,1968-07,historical,median,10.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1969,1969-07,historical,median,10.36,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1970,1970-07,historical,median,10.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1971,1971-07,historical,median,10.03,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1972,1972-07,historical,median,10.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1973,1973-07,historical,median,10.29,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1974,1974-07,historical,median,10.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1975,1975-07,historical,median,10.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1976,1976-07,historical,median,10.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1977,1977-07,historical,median,10.21,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1978,1978-07,historical,median,10.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1979,1979-07,historical,median,10.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1980,1980-07,historical,median,10.66,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1981,1981-07,historical,median,10.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1982,1982-07,historical,median,10.25,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1983,1983-07,historical,median,9.89,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1984,1984-07,historical,median,10.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1985,1985-07,historical,median,10.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1986,1986-07,historical,median,10.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1987,1987-07,historical,median,10.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1988,1988-07,historical,median,10.36,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1989,1989-07,historical,median,10.72,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1990,1990-07,historical,median,10.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1991,1991-07,historical,median,10.6,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1992,1992-07,historical,median,10.2,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1993,1993-07,historical,median,10.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1994,1994-07,historical,median,10.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1995,1995-07,historical,median,10.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1996,1996-07,historical,median,10.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1997,1997-07,historical,median,10.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1998,1998-07,historical,median,10.63,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1999,1999-07,historical,median,10.76,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2000,2000-07,historical,median,10.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2001,2001-07,historical,median,10.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2002,2002-07,historical,median,10.97,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2003,2003-07,historical,median,10.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2004,2004-07,historical,median,10.86,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2005,2005-07,historical,median,11.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2006,2006-07,historical,median,11.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2007,2007-07,historical,median,10.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2008,2008-07,historical,median,10.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2009,2009-07,historical,median,10.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2010,2010-07,historical,median,10.96,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2011,2011-07,historical,median,11.24,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2012,2012-07,historical,median,11.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2013,2013-07,historical,median,11.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2014,2014-07,historical,median,10.86,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1950,1950-07,historical,p10,9.93,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1951,1951-07,historical,p10,9.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1952,1952-07,historical,p10,9.18,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1953,1953-07,historical,p10,9.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1954,1954-07,historical,p10,9.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1955,1955-07,historical,p10,9.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1956,1956-07,historical,p10,9.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1957,1957-07,historical,p10,9.77,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1958,1958-07,historical,p10,9.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1959,1959-07,historical,p10,9.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1960,1960-07,historical,p10,9.26,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1961,1961-07,historical,p10,9.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1962,1962-07,historical,p10,9.89,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1963,1963-07,historical,p10,9.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1964,1964-07,historical,p10,9.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1965,1965-07,historical,p10,9.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1966,1966-07,historical,p10,9.36,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1967,1967-07,historical,p10,9.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1968,1968-07,historical,p10,9.26,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1969,1969-07,historical,p10,9.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1970,1970-07,historical,p10,9.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1971,1971-07,historical,p10,9.49,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1972,1972-07,historical,p10,9.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1973,1973-07,historical,p10,9.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1974,1974-07,historical,p10,9.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1975,1975-07,historical,p10,9.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1976,1976-07,historical,p10,9.35,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1977,1977-07,historical,p10,9.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1978,1978-07,historical,p10,9.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1979,1979-07,historical,p10,9.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1980,1980-07,historical,p10,9.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1981,1981-07,historical,p10,9.41,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1982,1982-07,historical,p10,9.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1983,1983-07,historical,p10,9.14,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1984,1984-07,historical,p10,9.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1985,1985-07,historical,p10,9.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1986,1986-07,historical,p10,9.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1987,1987-07,historical,p10,9.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1988,1988-07,historical,p10,9.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1989,1989-07,historical,p10,9.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1990,1990-07,historical,p10,9.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1991,1991-07,historical,p10,9.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1992,1992-07,historical,p10,9.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1993,1993-07,historical,p10,9.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1994,1994-07,historical,p10,9.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1995,1995-07,historical,p10,9.35,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1996,1996-07,historical,p10,9.64,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1997,1997-07,historical,p10,10.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1998,1998-07,historical,p10,10.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,1999,1999-07,historical,p10,9.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2000,2000-07,historical,p10,10.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2001,2001-07,historical,p10,10.07,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2002,2002-07,historical,p10,10.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2003,2003-07,historical,p10,10.17,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
Beijing Shi,CHN.147295899,2004,2004-07,historical,p10,10.02,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,北京
