Province,Year,scenario,statistic,省平均气温,additive_bias,overlap_n,省平均气温_aligned
西藏,2042,ssp126,median,-2.56,1.1748731115555555,9,-1.3851268884444445
西藏,2043,ssp126,median,-2.61,1.1748731115555555,9,-1.4351268884444444
西藏,2044,ssp126,median,-2.59,1.1748731115555555,9,-1.4151268884444443
西藏,2045,ssp126,median,-2.5,1.1748731115555555,9,-1.3251268884444445
西藏,2046,ssp126,median,-2.34,1.1748731115555555,9,-1.1651268884444443
西藏,2047,ssp126,median,-2.39,1.1748731115555555,9,-1.2151268884444446
西藏,2048,ssp126,median,-2.52,1.1748731115555555,9,-1.3451268884444445
西藏,2049,ssp126,median,-2.27,1.1748731115555555,9,-1.0951268884444445
西藏,2050,ssp126,median,-2.47,1.1748731115555555,9,-1.2951268884444447
西藏,2024,ssp126,p10,-3.9,1.9682064448888887,9,-1.9317935551111112
西藏,2025,ssp126,p10,-3.92,1.9682064448888887,9,-1.9517935551111112
西藏,2026,ssp126,p10,-3.75,1.9682064448888887,9,-1.7817935551111113
西藏,2027,ssp126,p10,-3.78,1.9682064448888887,9,-1.811793555111111
西藏,2028,ssp126,p10,-3.68,1.9682064448888887,9,-1.7117935551111114
西藏,2029,ssp126,p10,-3.69,1.9682064448888887,9,-1.7217935551111112
西藏,2030,ssp126,p10,-3.75,1.9682064448888887,9,-1.7817935551111113
西藏,2031,ssp126,p10,-3.69,1.9682064448888887,9,-1.7217935551111112
西藏,2032,ssp126,p10,-3.82,1.9682064448888887,9,-1.851793555111111
西藏,2033,ssp126,p10,-3.65,1.9682064448888887,9,-1.6817935551111112
西藏,2034,ssp126,p10,-3.55,1.9682064448888887,9,-1.581793555111111
西藏,2035,ssp126,p10,-3.47,1.9682064448888887,9,-1.5017935551111115
西藏,2036,ssp126,p10,-3.56,1.9682064448888887,9,-1.5917935551111113
西藏,2037,ssp126,p10,-3.63,1.9682064448888887,9,-1.6617935551111112
西藏,2038,ssp126,p10,-3.45,1.9682064448888887,9,-1.4817935551111114
西藏,2039,ssp126,p10,-3.55,1.9682064448888887,9,-1.581793555111111
西藏,2040,ssp126,p10,-3.65,1.9682064448888887,9,-1.6817935551111112
西藏,2041,ssp126,p10,-3.56,1.9682064448888887,9,-1.5917935551111113
西藏,2042,ssp126,p10,-3.41,1.9682064448888887,9,-1.4417935551111114
西藏,2043,ssp126,p10,-3.56,1.9682064448888887,9,-1.5917935551111113
西藏,2044,ssp126,p10,-3.67,1.9682064448888887,9,-1.7017935551111112
西藏,2045,ssp126,p10,-3.33,1.9682064448888887,9,-1.3617935551111113
西藏,2046,ssp126,p10,-3.09,1.9682064448888887,9,-1.1217935551111111
西藏,2047,ssp126,p10,-3.33,1.9682064448888887,9,-1.3617935551111113
西藏,2048,ssp126,p10,-3.38,1.9682064448888887,9,-1.4117935551111112
西藏,2049,ssp126,p10,-3.21,1.9682064448888887,9,-1.2417935551111112
西藏,2050,ssp126,p10,-3.4,1.9682064448888887,9,-1.4317935551111112
西藏,2024,ssp126,p90,-2.18,0.26931755600000007,9,-1.910682444
西藏,2025,ssp126,p90,-2.25,0.26931755600000007,9,-1.980682444
西藏,2026,ssp126,p90,-2.3,0.26931755600000007,9,-2.030682444
西藏,2027,ssp126,p90,-2.07,0.26931755600000007,9,-1.8006824439999998
西藏,2028,ssp126,p90,-2.08,0.26931755600000007,9,-1.810682444
西藏,2029,ssp126,p90,-1.97,0.26931755600000007,9,-1.700682444
西藏,2030,ssp126,p90,-2.14,0.26931755600000007,9,-1.870682444
西藏,2031,ssp126,p90,-1.96,0.26931755600000007,9,-1.690682444
西藏,2032,ssp126,p90,-1.97,0.26931755600000007,9,-1.700682444
西藏,2033,ssp126,p90,-1.84,0.26931755600000007,9,-1.570682444
西藏,2034,ssp126,p90,-1.84,0.26931755600000007,9,-1.570682444
西藏,2035,ssp126,p90,-1.84,0.26931755600000007,9,-1.570682444
西藏,2036,ssp126,p90,-1.97,0.26931755600000007,9,-1.700682444
西藏,2037,ssp126,p90,-1.75,0.26931755600000007,9,-1.480682444
西藏,2038,ssp126,p90,-1.82,0.26931755600000007,9,-1.550682444
西藏,2039,ssp126,p90,-1.54,0.26931755600000007,9,-1.270682444
西藏,2040,ssp126,p90,-1.57,0.26931755600000007,9,-1.300682444
西藏,2041,ssp126,p90,-1.79,0.26931755600000007,9,-1.520682444
西藏,2042,ssp126,p90,-1.8,0.26931755600000007,9,-1.530682444
西藏,2043,ssp126,p90,-1.5,0.26931755600000007,9,-1.230682444
西藏,2044,ssp126,p90,-1.69,0.26931755600000007,9,-1.4206824439999999
西藏,2045,ssp126,p90,-1.63,0.26931755600000007,9,-1.3606824439999998
西藏,2046,ssp126,p90,-1.5,0.26931755600000007,9,-1.230682444
西藏,2047,ssp126,p90,-1.51,0.26931755600000007,9,-1.240682444
西藏,2048,ssp126,p90,-1.48,0.26931755600000007,9,-1.210682444
西藏,2049,ssp126,p90,-1.28,0.26931755600000007,9,-1.010682444
西藏,2050,ssp126,p90,-1.75,0.26931755600000007,9,-1.480682444
西藏,2024,ssp245,median,-2.85,1.198206444888889,9,-1.6517935551111111
西藏,2025,ssp245,median,-2.98,1.198206444888889,9,-1.781793555111111
西藏,2026,ssp245,median,-2.94,1.198206444888889,9,-1.741793555111111
西藏,2027,ssp245,median,-2.99,1.198206444888889,9,-1.7917935551111113
西藏,2028,ssp245,median,-2.87,1.198206444888889,9,-1.6717935551111112
西藏,2029,ssp245,median,-2.89,1.198206444888889,9,-1.6917935551111112
西藏,2030,ssp245,median,-2.86,1.198206444888889,9,-1.661793555111111
西藏,2031,ssp245,median,-2.99,1.198206444888889,9,-1.7917935551111113
西藏,2032,ssp245,median,-2.68,1.198206444888889,9,-1.4817935551111112
西藏,2033,ssp245,median,-2.8,1.198206444888889,9,-1.6017935551111109
西藏,2034,ssp245,median,-2.61,1.198206444888889,9,-1.411793555111111
西藏,2035,ssp245,median,-2.7,1.198206444888889,9,-1.5017935551111112
西藏,2036,ssp245,median,-2.61,1.198206444888889,9,-1.411793555111111
西藏,2037,ssp245,median,-2.78,1.198206444888889,9,-1.5817935551111109
西藏,2038,ssp245,median,-2.55,1.198206444888889,9,-1.3517935551111109
西藏,2039,ssp245,median,-2.53,1.198206444888889,9,-1.3317935551111109
西藏,2040,ssp245,median,-2.6,1.198206444888889,9,-1.4017935551111111
西藏,2041,ssp245,median,-2.37,1.198206444888889,9,-1.1717935551111112
西藏,2042,ssp245,median,-2.31,1.198206444888889,9,-1.111793555111111
西藏,2043,ssp245,median,-2.34,1.198206444888889,9,-1.141793555111111
西藏,2044,ssp245,median,-2.19,1.198206444888889,9,-0.991793555111111
西藏,2045,ssp245,median,-2.15,1.198206444888889,9,-0.951793555111111
西藏,2046,ssp245,median,-2.1,1.198206444888889,9,-0.9017935551111111
西藏,2047,ssp245,median,-2.21,1.198206444888889,9,-1.011793555111111
西藏,2048,ssp245,median,-2.2,1.198206444888889,9,-1.0017935551111112
西藏,2049,ssp245,median,-2.15,1.198206444888889,9,-0.951793555111111
西藏,2050,ssp245,median,-1.83,1.198206444888889,9,-0.6317935551111111
西藏,2024,ssp245,p10,-4.1,2.048206444888889,9,-2.051793555111111
西藏,2025,ssp245,p10,-4.14,2.048206444888889,9,-2.091793555111111
西藏,2026,ssp245,p10,-3.76,2.048206444888889,9,-1.711793555111111
西藏,2027,ssp245,p10,-3.76,2.048206444888889,9,-1.711793555111111
西藏,2028,ssp245,p10,-3.78,2.048206444888889,9,-1.731793555111111
西藏,2029,ssp245,p10,-3.6,2.048206444888889,9,-1.5517935551111113
西藏,2030,ssp245,p10,-3.72,2.048206444888889,9,-1.6717935551111114
西藏,2031,ssp245,p10,-3.9,2.048206444888889,9,-1.851793555111111
西藏,2032,ssp245,p10,-3.41,2.048206444888889,9,-1.3617935551111113
西藏,2033,ssp245,p10,-3.62,2.048206444888889,9,-1.5717935551111113
西藏,2034,ssp245,p10,-3.64,2.048206444888889,9,-1.5917935551111113
西藏,2035,ssp245,p10,-3.59,2.048206444888889,9,-1.541793555111111
西藏,2036,ssp245,p10,-3.47,2.048206444888889,9,-1.4217935551111114
西藏,2037,ssp245,p10,-3.6,2.048206444888889,9,-1.5517935551111113
西藏,2038,ssp245,p10,-3.43,2.048206444888889,9,-1.3817935551111113
西藏,2039,ssp245,p10,-3.29,2.048206444888889,9,-1.2417935551111112
西藏,2040,ssp245,p10,-3.6,2.048206444888889,9,-1.5517935551111113
西藏,2041,ssp245,p10,-3.19,2.048206444888889,9,-1.1417935551111111
西藏,2042,ssp245,p10,-3.14,2.048206444888889,9,-1.0917935551111113
西藏,2043,ssp245,p10,-3.23,2.048206444888889,9,-1.1817935551111112
西藏,2044,ssp245,p10,-3.24,2.048206444888889,9,-1.1917935551111114
西藏,2045,ssp245,p10,-3.11,2.048206444888889,9,-1.061793555111111
西藏,2046,ssp245,p10,-3.15,2.048206444888889,9,-1.101793555111111
西藏,2047,ssp245,p10,-3.11,2.048206444888889,9,-1.061793555111111
西藏,2048,ssp245,p10,-2.97,2.048206444888889,9,-0.9217935551111114
西藏,2049,ssp245,p10,-3.14,2.048206444888889,9,-1.0917935551111113
西藏,2050,ssp245,p10,-2.97,2.048206444888889,9,-0.9217935551111114
西藏,2024,ssp245,p90,-1.69,0.3770953337777778,9,-1.3129046662222221
西藏,2025,ssp245,p90,-2.06,0.3770953337777778,9,-1.6829046662222222
西藏,2026,ssp245,p90,-1.99,0.3770953337777778,9,-1.6129046662222222
西藏,2027,ssp245,p90,-2.21,0.3770953337777778,9,-1.8329046662222221
西藏,2028,ssp245,p90,-2.06,0.3770953337777778,9,-1.6829046662222222
西藏,2029,ssp245,p90,-1.92,0.3770953337777778,9,-1.542904666222222
西藏,2030,ssp245,p90,-2.1,0.3770953337777778,9,-1.7229046662222223
西藏,2031,ssp245,p90,-1.98,0.3770953337777778,9,-1.6029046662222222
西藏,2032,ssp245,p90,-1.93,0.3770953337777778,9,-1.5529046662222221
西藏,2033,ssp245,p90,-2.01,0.3770953337777778,9,-1.632904666222222
西藏,2034,ssp245,p90,-1.7,0.3770953337777778,9,-1.3229046662222221
西藏,2035,ssp245,p90,-1.61,0.3770953337777778,9,-1.2329046662222223
西藏,2036,ssp245,p90,-1.68,0.3770953337777778,9,-1.3029046662222221
西藏,2037,ssp245,p90,-1.57,0.3770953337777778,9,-1.1929046662222222
西藏,2038,ssp245,p90,-1.53,0.3770953337777778,9,-1.1529046662222222
西藏,2039,ssp245,p90,-1.74,0.3770953337777778,9,-1.3629046662222222
西藏,2040,ssp245,p90,-1.68,0.3770953337777778,9,-1.3029046662222221
西藏,2041,ssp245,p90,-1.56,0.3770953337777778,9,-1.1829046662222222
西藏,2042,ssp245,p90,-1.42,0.3770953337777778,9,-1.042904666222222
西藏,2043,ssp245,p90,-1.43,0.3770953337777778,9,-1.0529046662222221
西藏,2044,ssp245,p90,-1.13,0.3770953337777778,9,-0.7529046662222221
西藏,2045,ssp245,p90,-1.27,0.3770953337777778,9,-0.8929046662222222
西藏,2046,ssp245,p90,-1.19,0.3770953337777778,9,-0.8129046662222221
西藏,2047,ssp245,p90,-1.36,0.3770953337777778,9,-0.9829046662222223
西藏,2048,ssp245,p90,-1.1,0.3770953337777778,9,-0.7229046662222223
西藏,2049,ssp245,p90,-1.24,0.3770953337777778,9,-0.8629046662222222
西藏,2050,ssp245,p90,-0.79,0.3770953337777778,9,-0.4129046662222222
西藏,2024,ssp370,median,-3.21,1.2437620004444443,9,-1.9662379995555557
西藏,2025,ssp370,median,-3.12,1.2437620004444443,9,-1.8762379995555558
西藏,2026,ssp370,median,-3.15,1.2437620004444443,9,-1.9062379995555556
西藏,2027,ssp370,median,-3.15,1.2437620004444443,9,-1.9062379995555556
西藏,2028,ssp370,median,-2.81,1.2437620004444443,9,-1.5662379995555558
西藏,2029,ssp370,median,-2.81,1.2437620004444443,9,-1.5662379995555558
西藏,2030,ssp370,median,-2.86,1.2437620004444443,9,-1.6162379995555556
西藏,2031,ssp370,median,-3.14,1.2437620004444443,9,-1.8962379995555558
西藏,2032,ssp370,median,-2.81,1.2437620004444443,9,-1.5662379995555558
西藏,2033,ssp370,median,-2.76,1.2437620004444443,9,-1.5162379995555555
西藏,2034,ssp370,median,-2.73,1.2437620004444443,9,-1.4862379995555557
西藏,2035,ssp370,median,-2.69,1.2437620004444443,9,-1.4462379995555557
西藏,2036,ssp370,median,-2.73,1.2437620004444443,9,-1.4862379995555557
西藏,2037,ssp370,median,-2.58,1.2437620004444443,9,-1.3362379995555558
西藏,2038,ssp370,median,-2.51,1.2437620004444443,9,-1.2662379995555555
西藏,2039,ssp370,median,-2.42,1.2437620004444443,9,-1.1762379995555556
西藏,2040,ssp370,median,-2.49,1.2437620004444443,9,-1.246237999555556
西藏,2041,ssp370,median,-2.53,1.2437620004444443,9,-1.2862379995555555
西藏,2042,ssp370,median,-2.34,1.2437620004444443,9,-1.0962379995555556
西藏,2043,ssp370,median,-2.18,1.2437620004444443,9,-0.9362379995555559
西藏,2044,ssp370,median,-2.39,1.2437620004444443,9,-1.1462379995555558
西藏,2045,ssp370,median,-2.27,1.2437620004444443,9,-1.0262379995555557
西藏,2046,ssp370,median,-2.41,1.2437620004444443,9,-1.1662379995555558
西藏,2047,ssp370,median,-2.06,1.2437620004444443,9,-0.8162379995555558
西藏,2048,ssp370,median,-1.93,1.2437620004444443,9,-0.6862379995555556
西藏,2049,ssp370,median,-1.98,1.2437620004444443,9,-0.7362379995555557
西藏,2050,ssp370,median,-1.96,1.2437620004444443,9,-0.7162379995555557
西藏,2024,ssp370,p10,-4.42,2.215984222666667,9,-2.204015777333333
西藏,2025,ssp370,p10,-4.01,2.215984222666667,9,-1.7940157773333327
西藏,2026,ssp370,p10,-3.95,2.215984222666667,9,-1.7340157773333331
西藏,2027,ssp370,p10,-4.29,2.215984222666667,9,-2.074015777333333
西藏,2028,ssp370,p10,-3.61,2.215984222666667,9,-1.3940157773333328
西藏,2029,ssp370,p10,-3.85,2.215984222666667,9,-1.634015777333333
西藏,2030,ssp370,p10,-3.86,2.215984222666667,9,-1.6440157773333328
西藏,2031,ssp370,p10,-4.0,2.215984222666667,9,-1.784015777333333
西藏,2032,ssp370,p10,-3.53,2.215984222666667,9,-1.3140157773333327
西藏,2033,ssp370,p10,-3.79,2.215984222666667,9,-1.574015777333333
西藏,2034,ssp370,p10,-3.77,2.215984222666667,9,-1.554015777333333
西藏,2035,ssp370,p10,-3.75,2.215984222666667,9,-1.534015777333333
西藏,2036,ssp370,p10,-3.49,2.215984222666667,9,-1.2740157773333332
西藏,2037,ssp370,p10,-3.49,2.215984222666667,9,-1.2740157773333332
西藏,2038,ssp370,p10,-3.47,2.215984222666667,9,-1.2540157773333331
西藏,2039,ssp370,p10,-3.61,2.215984222666667,9,-1.3940157773333328
西藏,2040,ssp370,p10,-3.88,2.215984222666667,9,-1.6640157773333328
西藏,2041,ssp370,p10,-3.47,2.215984222666667,9,-1.2540157773333331
西藏,2042,ssp370,p10,-3.21,2.215984222666667,9,-0.9940157773333329
西藏,2043,ssp370,p10,-3.1,2.215984222666667,9,-0.884015777333333
西藏,2044,ssp370,p10,-3.48,2.215984222666667,9,-1.264015777333333
西藏,2045,ssp370,p10,-3.32,2.215984222666667,9,-1.1040157773333328
西藏,2046,ssp370,p10,-3.17,2.215984222666667,9,-0.9540157773333329
西藏,2047,ssp370,p10,-3.15,2.215984222666667,9,-0.9340157773333329
西藏,2048,ssp370,p10,-3.05,2.215984222666667,9,-0.8340157773333328
西藏,2049,ssp370,p10,-2.98,2.215984222666667,9,-0.7640157773333329
西藏,2050,ssp370,p10,-2.81,2.215984222666667,9,-0.594015777333333
西藏,2024,ssp370,p90,-2.24,0.31709533377777777,9,-1.9229046662222224
西藏,2025,ssp370,p90,-2.04,0.31709533377777777,9,-1.7229046662222223
西藏,2026,ssp370,p90,-1.95,0.31709533377777777,9,-1.6329046662222222
西藏,2027,ssp370,p90,-2.26,0.31709533377777777,9,-1.942904666222222
西藏,2028,ssp370,p90,-2.02,0.31709533377777777,9,-1.7029046662222223
西藏,2029,ssp370,p90,-1.83,0.31709533377777777,9,-1.5129046662222223
西藏,2030,ssp370,p90,-2.06,0.31709533377777777,9,-1.7429046662222223
西藏,2031,ssp370,p90,-2.15,0.31709533377777777,9,-1.8329046662222221
西藏,2032,ssp370,p90,-1.59,0.31709533377777777,9,-1.2729046662222223
西藏,2033,ssp370,p90,-1.6,0.31709533377777777,9,-1.2829046662222223
西藏,2034,ssp370,p90,-1.8,0.31709533377777777,9,-1.4829046662222223
西藏,2035,ssp370,p90,-1.64,0.31709533377777777,9,-1.3229046662222221
西藏,2036,ssp370,p90,-1.89,0.31709533377777777,9,-1.5729046662222221
西藏,2037,ssp370,p90,-1.64,0.31709533377777777,9,-1.3229046662222221
西藏,2038,ssp370,p90,-1.4,0.31709533377777777,9,-1.0829046662222221
西藏,2039,ssp370,p90,-1.29,0.31709533377777777,9,-0.9729046662222223
西藏,2040,ssp370,p90,-1.12,0.31709533377777777,9,-0.8029046662222223
西藏,2041,ssp370,p90,-1.33,0.31709533377777777,9,-1.0129046662222223
西藏,2042,ssp370,p90,-1.09,0.31709533377777777,9,-0.7729046662222223
西藏,2043,ssp370,p90,-1.15,0.31709533377777777,9,-0.8329046662222221
西藏,2044,ssp370,p90,-1.05,0.31709533377777777,9,-0.7329046662222223
西藏,2045,ssp370,p90,-1.07,0.31709533377777777,9,-0.7529046662222223
西藏,2046,ssp370,p90,-1.34,0.31709533377777777,9,-1.0229046662222223
西藏,2047,ssp370,p90,-0.84,0.31709533377777777,9,-0.5229046662222222
西藏,2048,ssp370,p90,-0.88,0.31709533377777777,9,-0.5629046662222222
西藏,2049,ssp370,p90,-0.86,0.31709533377777777,9,-0.5429046662222222
西藏,2050,ssp370,p90,-0.53,0.31709533377777777,9,-0.21290466622222226
西藏,2024,ssp585,median,-2.98,1.0793175560000001,9,-1.9006824439999999
西藏,2025,ssp585,median,-2.93,1.0793175560000001,9,-1.850682444
西藏,2026,ssp585,median,-2.86,1.0793175560000001,9,-1.7806824439999998
西藏,2027,ssp585,median,-2.86,1.0793175560000001,9,-1.7806824439999998
西藏,2028,ssp585,median,-2.82,1.0793175560000001,9,-1.7406824439999997
西藏,2029,ssp585,median,-2.71,1.0793175560000001,9,-1.6306824439999998
西藏,2030,ssp585,median,-2.72,1.0793175560000001,9,-1.640682444
西藏,2031,ssp585,median,-2.6,1.0793175560000001,9,-1.520682444
西藏,2032,ssp585,median,-2.81,1.0793175560000001,9,-1.730682444
西藏,2033,ssp585,median,-2.47,1.0793175560000001,9,-1.390682444
西藏,2034,ssp585,median,-2.39,1.0793175560000001,9,-1.310682444
西藏,2035,ssp585,median,-2.4,1.0793175560000001,9,-1.3206824439999998
西藏,2036,ssp585,median,-2.48,1.0793175560000001,9,-1.4006824439999999
西藏,2037,ssp585,median,-2.25,1.0793175560000001,9,-1.1706824439999999
西藏,2038,ssp585,median,-2.15,1.0793175560000001,9,-1.0706824439999998
西藏,2039,ssp585,median,-2.3,1.0793175560000001,9,-1.2206824439999997
西藏,2040,ssp585,median,-2.2,1.0793175560000001,9,-1.120682444
西藏,2041,ssp585,median,-2.12,1.0793175560000001,9,-1.040682444
西藏,2042,ssp585,median,-1.93,1.0793175560000001,9,-0.8506824439999998
西藏,2043,ssp585,median,-1.94,1.0793175560000001,9,-0.8606824439999998
西藏,2044,ssp585,median,-1.79,1.0793175560000001,9,-0.7106824439999999
西藏,2045,ssp585,median,-1.86,1.0793175560000001,9,-0.780682444
西藏,2046,ssp585,median,-1.68,1.0793175560000001,9,-0.6006824439999998
西藏,2047,ssp585,median,-1.56,1.0793175560000001,9,-0.48068244399999993
西藏,2048,ssp585,median,-1.57,1.0793175560000001,9,-0.49068244399999994
西藏,2049,ssp585,median,-1.55,1.0793175560000001,9,-0.4706824439999999
西藏,2050,ssp585,median,-1.36,1.0793175560000001,9,-0.280682444
西藏,2024,ssp585,p10,-3.88,2.0137620004444443,9,-1.8662379995555556
西藏,2025,ssp585,p10,-3.87,2.0137620004444443,9,-1.8562379995555558
西藏,2026,ssp585,p10,-3.84,2.0137620004444443,9,-1.8262379995555555
西藏,2027,ssp585,p10,-3.76,2.0137620004444443,9,-1.7462379995555555
西藏,2028,ssp585,p10,-3.85,2.0137620004444443,9,-1.8362379995555558
西藏,2029,ssp585,p10,-3.4,2.0137620004444443,9,-1.3862379995555556
西藏,2030,ssp585,p10,-3.44,2.0137620004444443,9,-1.4262379995555556
西藏,2031,ssp585,p10,-3.52,2.0137620004444443,9,-1.5062379995555557
西藏,2032,ssp585,p10,-3.71,2.0137620004444443,9,-1.6962379995555557
西藏,2033,ssp585,p10,-3.21,2.0137620004444443,9,-1.1962379995555557
西藏,2034,ssp585,p10,-3.34,2.0137620004444443,9,-1.3262379995555555
西藏,2035,ssp585,p10,-3.24,2.0137620004444443,9,-1.226237999555556
西藏,2036,ssp585,p10,-3.41,2.0137620004444443,9,-1.3962379995555558
西藏,2037,ssp585,p10,-3.18,2.0137620004444443,9,-1.1662379995555558
西藏,2038,ssp585,p10,-3.12,2.0137620004444443,9,-1.1062379995555558
西藏,2039,ssp585,p10,-3.12,2.0137620004444443,9,-1.1062379995555558
西藏,2040,ssp585,p10,-3.3,2.0137620004444443,9,-1.2862379995555555
西藏,2041,ssp585,p10,-3.08,2.0137620004444443,9,-1.0662379995555558
西藏,2042,ssp585,p10,-3.03,2.0137620004444443,9,-1.0162379995555555
西藏,2043,ssp585,p10,-3.05,2.0137620004444443,9,-1.0362379995555555
西藏,2044,ssp585,p10,-3.04,2.0137620004444443,9,-1.0262379995555557
西藏,2045,ssp585,p10,-2.6,2.0137620004444443,9,-0.5862379995555558
西藏,2046,ssp585,p10,-2.68,2.0137620004444443,9,-0.6662379995555558
西藏,2047,ssp585,p10,-2.83,2.0137620004444443,9,-0.8162379995555558
西藏,2048,ssp585,p10,-2.85,2.0137620004444443,9,-0.8362379995555558
西藏,2049,ssp585,p10,-2.61,2.0137620004444443,9,-0.5962379995555556
西藏,2050,ssp585,p10,-2.46,2.0137620004444443,9,-0.44623799955555565
西藏,2024,ssp585,p90,-2.16,0.1882064448888889,9,-1.9717935551111112
西藏,2025,ssp585,p90,-2.04,0.1882064448888889,9,-1.851793555111111
西藏,2026,ssp585,p90,-2.0,0.1882064448888889,9,-1.811793555111111
西藏,2027,ssp585,p90,-1.96,0.1882064448888889,9,-1.771793555111111
西藏,2028,ssp585,p90,-2.03,0.1882064448888889,9,-1.8417935551111109
西藏,2029,ssp585,p90,-1.76,0.1882064448888889,9,-1.571793555111111
西藏,2030,ssp585,p90,-1.75,0.1882064448888889,9,-1.561793555111111
西藏,2031,ssp585,p90,-1.86,0.1882064448888889,9,-1.6717935551111112
西藏,2032,ssp585,p90,-1.7,0.1882064448888889,9,-1.511793555111111
西藏,2033,ssp585,p90,-1.51,0.1882064448888889,9,-1.321793555111111
西藏,2034,ssp585,p90,-1.44,0.1882064448888889,9,-1.251793555111111
西藏,2035,ssp585,p90,-1.57,0.1882064448888889,9,-1.3817935551111111
西藏,2036,ssp585,p90,-1.52,0.1882064448888889,9,-1.331793555111111
西藏,2037,ssp585,p90,-1.27,0.1882064448888889,9,-1.081793555111111
西藏,2038,ssp585,p90,-1.12,0.1882064448888889,9,-0.9317935551111112
西藏,2039,ssp585,p90,-1.29,0.1882064448888889,9,-1.101793555111111
西藏,2040,ssp585,p90,-1.19,0.1882064448888889,9,-1.001793555111111
西藏,2041,ssp585,p90,-0.99,0.1882064448888889,9,-0.8017935551111111
西藏,2042,ssp585,p90,-0.83,0.1882064448888889,9,-0.641793555111111
西藏,2043,ssp585,p90,-1.02,0.1882064448888889,9,-0.8317935551111111
西藏,2044,ssp585,p90,-0.94,0.1882064448888889,9,-0.751793555111111
西藏,2045,ssp585,p90,-0.9,0.1882064448888889,9,-0.7117935551111111
西藏,2046,ssp585,p90,-0.9,0.1882064448888889,9,-0.7117935551111111
西藏,2047,ssp585,p90,-0.68,0.1882064448888889,9,-0.4917935551111111
西藏,2048,ssp585,p90,-0.54,0.1882064448888889,9,-0.3517935551111111
西藏,2049,ssp585,p90,-0.3,0.1882064448888889,9,-0.11179355511111108
西藏,2050,ssp585,p90,-0.26,0.1882064448888889,9,-0.0717935551111111
贵州,2024,ssp119,median,16.38,-0.5379178555555547,9,15.842082144444444
贵州,2025,ssp119,median,16.45,-0.5379178555555547,9,15.912082144444444
贵州,2026,ssp119,median,16.41,-0.5379178555555547,9,15.872082144444445
贵州,2027,ssp119,median,16.45,-0.5379178555555547,9,15.912082144444444
贵州,2028,ssp119,median,16.54,-0.5379178555555547,9,16.002082144444444
贵州,2029,ssp119,median,16.55,-0.5379178555555547,9,16.012082144444445
贵州,2030,ssp119,median,16.54,-0.5379178555555547,9,16.002082144444444
贵州,2031,ssp119,median,16.53,-0.5379178555555547,9,15.992082144444446
贵州,2032,ssp119,median,16.61,-0.5379178555555547,9,16.072082144444444
贵州,2033,ssp119,median,16.7,-0.5379178555555547,9,16.162082144444444
贵州,2034,ssp119,median,16.61,-0.5379178555555547,9,16.072082144444444
贵州,2035,ssp119,median,16.57,-0.5379178555555547,9,16.032082144444445
贵州,2036,ssp119,median,16.69,-0.5379178555555547,9,16.152082144444446
贵州,2037,ssp119,median,16.71,-0.5379178555555547,9,16.172082144444445
贵州,2038,ssp119,median,16.81,-0.5379178555555547,9,16.272082144444443
贵州,2039,ssp119,median,16.71,-0.5379178555555547,9,16.172082144444445
贵州,2040,ssp119,median,16.68,-0.5379178555555547,9,16.142082144444444
贵州,2041,ssp119,median,16.77,-0.5379178555555547,9,16.232082144444444
贵州,2042,ssp119,median,16.78,-0.5379178555555547,9,16.242082144444446
贵州,2043,ssp119,median,16.8,-0.5379178555555547,9,16.262082144444445
贵州,2044,ssp119,median,16.75,-0.5379178555555547,9,16.212082144444445
贵州,2045,ssp119,median,16.8,-0.5379178555555547,9,16.262082144444445
贵州,2046,ssp119,median,16.87,-0.5379178555555547,9,16.332082144444446
贵州,2047,ssp119,median,16.74,-0.5379178555555547,9,16.202082144444443
贵州,2048,ssp119,median,16.81,-0.5379178555555547,9,16.272082144444443
贵州,2049,ssp119,median,16.89,-0.5379178555555547,9,16.352082144444445
贵州,2050,ssp119,median,16.88,-0.5379178555555547,9,16.342082144444444
贵州,2024,ssp119,p10,15.59,0.2565265888888892,9,15.846526588888889
贵州,2025,ssp119,p10,15.51,0.2565265888888892,9,15.766526588888889
贵州,2026,ssp119,p10,15.52,0.2565265888888892,9,15.776526588888888
贵州,2027,ssp119,p10,15.62,0.2565265888888892,9,15.876526588888888
贵州,2028,ssp119,p10,15.72,0.2565265888888892,9,15.97652658888889
贵州,2029,ssp119,p10,15.68,0.2565265888888892,9,15.936526588888889
贵州,2030,ssp119,p10,15.6,0.2565265888888892,9,15.856526588888888
贵州,2031,ssp119,p10,15.73,0.2565265888888892,9,15.98652658888889
贵州,2032,ssp119,p10,15.85,0.2565265888888892,9,16.10652658888889
贵州,2033,ssp119,p10,15.79,0.2565265888888892,9,16.046526588888888
贵州,2034,ssp119,p10,15.87,0.2565265888888892,9,16.12652658888889
贵州,2035,ssp119,p10,15.94,0.2565265888888892,9,16.19652658888889
贵州,2036,ssp119,p10,15.93,0.2565265888888892,9,16.18652658888889
贵州,2037,ssp119,p10,16.01,0.2565265888888892,9,16.26652658888889
贵州,2038,ssp119,p10,16.03,0.2565265888888892,9,16.28652658888889
贵州,2039,ssp119,p10,15.88,0.2565265888888892,9,16.13652658888889
贵州,2040,ssp119,p10,15.93,0.2565265888888892,9,16.18652658888889
贵州,2041,ssp119,p10,16.04,0.2565265888888892,9,16.296526588888888
