Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,baseline_mode,baseline_mode_label
山东,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,26.049221862130043,-0.300450066288463,25.74877179584158,-0.3004500662884624,66.69212283533625,56.656923014444445,-10.035199820891805,lancet_ets,Lancet-like ETS baseline
山西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.552800061741905,0.052258764342386264,29.605058826084292,0.052258764342386854,31.23025230049783,32.97572418222222,1.7454718817243915,lancet_ets,Lancet-like ETS baseline
广东,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,30.227363841687712,2.0331720078632305,32.26053584955094,2.0331720078632287,-8.631537342966666,59.27754193,67.90907927296666,lancet_ets,Lancet-like ETS baseline
广西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,30.42963585157488,1.2683528802789565,31.697988731853837,1.2683528802789574,6.445867726925684,48.80956148222222,42.36369375529654,lancet_ets,Lancet-like ETS baseline
新疆,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,25.323679693872077,-0.0008932850747674851,25.32278640879731,-0.0008932850747669363,3.9681688680408773,3.9383326482222225,-0.029836219818654808,lancet_ets,Lancet-like ETS baseline
江苏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,24.48060382742358,0.03170305741162523,24.512306884835205,0.031703057411625934,65.94019129570692,66.9990910988889,1.0588998031819727,lancet_ets,Lancet-like ETS baseline
江西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.672263369649695,0.002089672681257283,29.674353042330953,0.002089672681258037,52.036710167827735,52.10650640111111,0.06979623328337681,lancet_ets,Lancet-like ETS baseline
河北,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,28.61718234329627,-1.1822823282439208,27.43490001505235,-1.1822823282439217,82.19397863597658,42.70508933333333,-39.488889302643244,lancet_ets,Lancet-like ETS baseline
河南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,20.759177746012945,-2.4759720087088826,18.283205737304062,-2.475972008708883,130.78396645835275,48.085120139999994,-82.69884631835276,lancet_ets,Lancet-like ETS baseline
浙江,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,20.42076457436648,2.257944124597299,22.678708698963778,2.257944124597298,-14.404012986043568,61.01258037555556,75.41659336159913,lancet_ets,Lancet-like ETS baseline
海南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,27.212778743264707,1.058830624137615,28.271609367402323,1.0588306241376166,67.50588193236415,102.87141545,35.36553351763585,lancet_ets,Lancet-like ETS baseline
湖北,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.80911874474936,0.30778845643790703,30.116907201187267,0.3077884564379083,37.339883522154366,47.62018966777779,10.28030614562342,lancet_ets,Lancet-like ETS baseline
湖南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,30.382399624793386,0.18291608022695124,30.56531570502034,0.18291608022695272,32.73558223131605,38.84508135111111,6.1094991197950606,lancet_ets,Lancet-like ETS baseline
甘肃,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,28.760179756855663,0.06296116615952732,28.823140923015192,0.0629611661595284,8.398881438664631,10.501819511444445,2.102938072779814,lancet_ets,Lancet-like ETS baseline
福建,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,21.884734623855326,0.6388947862301404,22.523629410085466,0.6388947862301393,36.12441289967077,57.46385516888889,21.339442269218118,lancet_ets,Lancet-like ETS baseline
西藏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,28.19774283428031,0.29155983892687826,28.489302673207188,0.2915598389268794,-0.5629474846893467,9.175313782888889,9.738261267578235,lancet_ets,Lancet-like ETS baseline
贵州,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,19.382641036551693,0.08099655724998024,19.463637593801675,0.080996557249982,34.739959623708856,37.44528982,2.7053301962911434,lancet_ets,Lancet-like ETS baseline
辽宁,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,18.81700783666134,-0.26239095307242316,18.554616883588917,-0.26239095307242266,62.220191963655544,53.456187755555554,-8.76400420809999,lancet_ets,Lancet-like ETS baseline
重庆,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.712679948108168,0.1849938085478029,29.89767375665597,0.18499380854780156,43.86207973077786,50.04097613555555,6.178896404777696,lancet_ets,Lancet-like ETS baseline
陕西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,31.853071955908835,-0.02276010226366228,31.830311853645174,-0.022760102263660542,31.38664933461126,30.626449222222224,-0.7602001123890361,lancet_ets,Lancet-like ETS baseline
青海,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,25.122361507963134,0.076592707917887,25.19895421588102,0.07659270791788586,5.951731028433,8.509970200333333,2.5582391719003335,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,28.704012042104328,-0.06350818854405976,28.64050385356027,-0.06350818854405915,26.89610696780329,24.774898042222222,-2.121208925581069,lancet_ets,Lancet-like ETS baseline
上海,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.629659469950855,-0.5408933502564597,28.088766119694395,-0.5408933502564608,115.39469490289476,97.32855526555555,-18.066139637339205,lancet_ets,Lancet-like ETS baseline
云南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.920048155908628,0.32090977152728356,30.24095792743591,0.3209097715272833,20.84046911840916,31.559034507777778,10.718565389368617,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.979943203443046,-0.008556590889198974,29.971386612553847,-0.008556590889199356,12.931681364238123,12.645886455222218,-0.2857949090159053,lancet_ets,Lancet-like ETS baseline
北京,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,35.76044341101053,0.037593829020190817,35.798037240030716,0.03759382902018871,85.51864526557621,86.77430012666666,1.2556548610904485,lancet_ets,Lancet-like ETS baseline
吉林,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.383208273313116,-0.010653508310700794,30.372554765002416,-0.010653508310699777,43.92574370177605,43.5699105811111,-0.355833120664947,lancet_ets,Lancet-like ETS baseline
四川,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.173766644685863,0.3297401714089559,29.50350681609482,0.3297401714089574,15.418393935188469,26.431899606666665,11.013505671478196,lancet_ets,Lancet-like ETS baseline
天津,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.855126377909986,1.777792498904736,30.63291887681472,1.7777924989047342,23.534591889264505,82.91385309888888,59.379261209624374,lancet_ets,Lancet-like ETS baseline
宁夏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,25.51294639342082,0.23048771624053893,25.743434109661358,0.230487716240539,16.651113558278134,24.349531858888888,7.698418300610754,lancet_ets,Lancet-like ETS baseline
安徽,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,19.923774906098103,1.6476902328970335,21.571465138995137,1.647690232897034,0.39409082847862464,55.427863775555565,55.03377294707694,lancet_ets,Lancet-like ETS baseline
山东,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,26.049221862130043,-0.23684500754008936,25.812376854589953,-0.23684500754009008,66.69212283533625,58.781367458888894,-7.910755376447355,lancet_ets,Lancet-like ETS baseline
山西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.552800061741905,0.16270269480504337,29.71550275654695,0.16270269480504496,31.23025230049783,36.66461307111112,5.434360770613289,lancet_ets,Lancet-like ETS baseline
广东,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.227363841687712,2.0677356354989835,32.295099477186696,2.067735635498984,-8.631537342966666,60.43198637444444,69.0635237174111,lancet_ets,Lancet-like ETS baseline
广西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.42963585157488,1.3326232639096356,31.762259115484515,1.3326232639096354,6.445867726925684,50.9562281488889,44.51036042196321,lancet_ets,Lancet-like ETS baseline
新疆,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,25.323679693872077,0.010350705436189727,25.334030399308265,0.010350705436188434,3.9681688680408773,4.313888203777777,0.34571933573689995,lancet_ets,Lancet-like ETS baseline
