Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta
广东,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,5.138247925257774,0.4905023602708357,5.62875028552861,0.4905023602708356,-8.631537342966666,70.26643081888888,78.89796816185554
广西,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.21951454013270338,0.30347773917337995,0.08396319904067656,0.30347773917337995,6.445867726925684,55.26067259333334,48.814804866407655
新疆,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.615751391681955,0.00523704642926188,-1.610514345252693,0.005237046429261927,3.9681688680408773,4.810554870444443,0.8423860024035661
江苏,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.104716146646079,0.07848522965624781,-2.026230916989831,0.07848522965624793,65.94019129570692,78.56464665444446,12.624455358737535
江西,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6696433778417789,0.05865192003798484,-0.610991457803794,0.058651920037984806,52.036710167827735,61.470950845555556,9.434240677727821
河北,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.1361417754568208,-0.23913037850036065,-1.3752721539571815,-0.23913037850036067,82.19397863597658,43.72953377777778,-38.464444858198796
河南,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.2559194618414597,-0.5062435351182603,-2.76216299695972,-0.5062435351182604,130.78396645835275,49.35400902888889,-81.42995742946385
浙江,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.4879430267400584,0.4998537317692073,-0.9880892949708511,0.49985373176920733,-14.404012986043568,65.99813593111112,80.40214891715469
海南,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.9911133450735643,0.2452366359482461,-0.7458767091253182,0.24523663594824607,67.50588193236415,106.95252656111113,39.44664462874698
湖北,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.5704373498512617,0.09363562694411517,-0.4768017229071465,0.0936356269441152,37.339883522154366,52.401300778888896,15.06141725673453
湖南,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.37044290573900596,0.09099187255173909,-0.2794510331872669,0.09099187255173907,32.73558223131605,47.371748017777776,14.636165786461724
甘肃,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6137079405339085,0.027904606038048903,-0.5858033344958596,0.027904606038048896,8.398881438664631,12.887375066999997,4.488493628335366
福建,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.7942639869408353,0.12793383959875318,-0.6663301473420822,0.12793383959875315,36.12441289967077,56.70274405777777,20.578331158106998
西藏,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6786811404925376,0.09820271187190462,-0.5804784286206329,0.09820271187190466,-0.5629474846893467,15.233091560666669,15.796039045356014
贵州,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.419957974837712,0.03466828977878534,-2.3852896850589267,0.03466828977878533,34.739959623708856,40.316400931111104,5.5764413074022485
辽宁,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6382590150455132,-0.038797751894787395,-0.6770567669403006,-0.0387977518947874,62.220191963655544,55.97952108888889,-6.240670874766657
重庆,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6470435131980381,0.009173457645793472,-0.6378700555522446,0.00917345764579347,43.86207973077786,45.33764280222222,1.4755630714443626
陕西,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.3893963084600473,0.013164811048101884,-0.3762314974119454,0.01316481104810191,31.38664933461126,33.50422700000001,2.1175776653887475
青海,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.2654143900796568,0.01980721265817765,-1.2456071774214792,0.019807212658177642,5.951731028433,9.137747978111111,3.1860169496781117
黑龙江,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6749505041806803,-0.014050847420636541,-0.6890013516013168,-0.014050847420636559,26.89610696780329,24.636009153333333,-2.260097814469958
上海,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-1.7640466118732165,-0.10732148665276856,-1.871368098525985,-0.10732148665276853,115.39469490289476,98.13188859888889,-17.262806304005863
云南,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.48168433776130315,0.04866956514193674,-0.4330147726193664,0.048669565141936766,20.84046911840916,28.669034507777774,7.828565389368613
内蒙古,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.46071879805893956,-0.014638880917622773,-0.47535767897656234,-0.014638880917622776,12.931681364238123,10.57699756633333,-2.3546837979047925
北京,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,0.782759245415179,-0.046577929187421575,0.7361813162277575,-0.04657792918742154,85.51864526557621,78.02652234888889,-7.492122916687322
吉林,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.20868201626635804,-0.027501235293597395,-0.23618325155995545,-0.02750123529359741,43.92574370177605,39.50213280333333,-4.423610898442718
四川,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.5517558030277114,0.04590266445776597,-0.5058531385699455,0.04590266445776592,15.418393935188469,22.801899606666666,7.383505671478197
天津,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.49829511315487485,0.3350183208739325,-0.16327679228094233,0.3350183208739325,23.534591889264505,77.42274198777778,53.88815009851328
宁夏,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-1.3529955500401327,0.054015201946991075,-1.2989803480931417,0.054015201946991054,16.651113558278134,25.33953185888889,8.688418300610756
安徽,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-2.110490105587253,0.3162436406743127,-1.7942464649129404,0.31624364067431276,0.39409082847862464,51.26230822,50.86821739152138
山东,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.7013765329005172,-0.06769314009554936,-0.7690696729960665,-0.06769314009554939,66.69212283533625,55.803589681111106,-10.888533154225144
山西,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.5277752171930432,0.020736362021979152,-0.5070388551710641,0.02073636202197915,31.23025230049783,34.565724182222226,3.335471881724395
广东,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,5.138247925257774,0.43953052353927063,5.577778448797045,0.439530523539271,-8.631537342966666,62.067541930000004,70.69907927296667
广西,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.21951454013270338,0.26971986329491954,0.05020532316221615,0.26971986329491954,6.445867726925684,49.83067259333333,43.38480486640765
新疆,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-1.615751391681955,0.0030680321002591092,-1.6126833595816958,0.003068032100259188,3.9681688680408773,4.461665981555555,0.49349711351467773
江苏,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-2.104716146646079,-0.0012985776685358157,-2.106014724314615,-0.0012985776685359163,65.94019129570692,65.73131332111112,-0.2088779745958078
江西,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.6696433778417789,-0.005707017870673965,-0.6753503957124528,-0.005707017870673958,52.036710167827735,51.118728623333325,-0.9179815444944097
河北,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-1.1361417754568208,-0.235483118736942,-1.3716248941937628,-0.23548311873694194,82.19397863597658,44.31620044444445,-37.87777819153213
河南,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-2.2559194618414597,-0.5431029633334158,-2.7990224251748757,-0.5431029633334159,130.78396645835275,43.42512014,-87.35884631835276
浙江,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-1.4879430267400584,0.4487161105029411,-1.0392269162371173,0.44871611050294113,-14.404012986043568,57.77258037555555,72.17659336159912
海南,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.9911133450735643,0.1414140710918394,-0.8496992739817248,0.14141407109183946,67.50588193236415,90.25252656111113,22.746644628746978
湖北,2050,robust_systematic,稳健性模型 2,SYS_09556 | Province: No / Year: Yes,SYS_09556,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,-0.5704373498512617,0.042055913585313534,-0.5283814362659481,0.042055913585313576,37.339883522154366,44.10463411222223,6.764750590067862
